,2.190773
,2.193318
,2.200954
,2.195864
,2.198409
,2.188228
,2.188228
,2.200954
,2.200954
,2.190773
,2.188228
,2.200954
,2.190773
,2.195864
,2.193318
,2.193318
,2.190773
,2.198409
,2.203499
,2.198409
,2.188228
,2.193318
,2.193318
,2.190773
,2.200954
,2.190773
,2.195864
,2.193318
,2.200954
,2.195864
,2.200954
,2.195864
,2.193318
,2.190773
,2.190773
,2.200954
,2.190773
,2.195864
,2.190773
,2.193318
,2.198409
,2.200954
,2.193318
,2.195864
,2.190773
,2.193318
,2.190773
,2.193318
,2.200954
,2.195864
,2.198409
,2.193318
,2.190773
,2.198409
,2.200954
,2.193318
,2.190773
,2.198409
,2.195864
,2.190773
,2.195864
,2.200954
,2.200954
,2.193318
,2.193318
,2.190773
,2.190773
,2.195864
,2.200954
,2.200954
,2.193318
,2.190773
,2.188228
,2.195864
,2.193318
,2.193318
,2.195864
,2.198409
,2.195864
,2.198409
,2.195864
,2.190773
,2.198409
,2.200954
,2.193318
,2.193318
,2.193318
,2.188228
,2.195864
,2.193318
,2.190773
,2.193318
,2.190773
,2.188228
,2.200954
,2.206044
,2.190773
,2.203499
,2.190773
,2.200954
,2.195864
,2.195864
,2.198409
,2.190773
,2.190773
,2.190773
,2.200954
,2.190773
,2.200954
,2.190773
,2.193318
,2.198409
,2.195864
,2.195864
,2.188228
,2.190773
,2.190773
,2.193318
,2.188228
,2.193318
,2.198409
,2.200954
,2.195864
,2.193318
,2.195864
,2.188228
,2.190773
,2.195864
,2.195864
,2.195864
,2.198409
,2.198409
,2.200954
,2.193318
,2.200954
,2.195864
,2.195864
,2.198409
,2.188228
,2.195864
,2.200954
,2.200954
,2.200954
,2.195864
,2.198409
,2.188228
,2.203499
,2.200954
,2.190773
,2.195864
,2.195864
,2.193318
,2.198409
,2.198409
,2.190773
,2.195864
,2.190773
,2.193318
,2.203499
,2.193318
,2.193318
,2.193318
,2.190773
,2.190773
,2.190773
,2.195864
,2.203499
,2.193318
,2.190773
,2.195864
,2.190773
,2.193318
,2.203499
,2.193318
,2.188228
,2.190773
,2.190773
,2.190773
,2.195864
,2.190773
,2.188228
,2.188228
,2.190773
,2.195864
,2.190773
,2.190773
,2.188228
,2.195864
,2.193318
,2.200954
,2.200954
,2.195864
,2.200954
,2.190773
,2.200954
,2.193318
,2.185683
,2.188228
,2.190773
,2.190773
,2.198409
,2.188228
,2.193318
,2.195864
,2.193318
,2.195864
,2.193318
,2.190773
,2.190773
,2.200954
,2.206044
,2.200954
,2.200954
,2.193318
,2.193318
,2.198409
,2.195864
,2.190773
,2.190773
,2.198409
,2.190773
,2.185683
,2.190773
,2.203499
,2.193318
,2.188228
,2.188228
,2.200954
,2.190773
,2.185683
,2.195864
,2.200954
,2.190773
,2.198409
,2.193318
,2.200954
,2.200954
,2.193318
,2.195864
,2.193318
,2.190773
,2.195864
,2.188228
,2.193318
,2.195864
,2.190773
,2.195864
,2.190773
,2.190773
,2.190773
,2.195864
,2.190773
,2.203499
,2.188228
,2.200954
,2.195864
,2.193318
,2.193318
,2.200954
,2.188228
,2.195864
,2.193318
,2.190773
,2.193318
,2.185683
,2.198409
,2.190773
,2.203499
,2.188228
,2.203499
,2.193318
,2.190773
,2.190773
,2.195864
,2.200954
,2.198409
,2.190773
,2.188228
,2.200954
,2.200954
,2.198409
,2.193318
,2.193318
,2.198409
,2.195864
,2.200954
,2.200954
,2.195864
,2.200954
,2.190773
,2.198409
,2.190773
,2.195864
,2.198409
,2.195864
,2.200954
,2.195864
,2.198409
,2.195864
,2.195864
,2.200954
,2.193318
,2.188228
,2.190773
,2.193318
,2.193318
,2.193318
,2.200954
,2.193318
,2.193318
,2.193318
,2.190773
,2.190773
,2.190773
,2.193318
,2.203499
,2.200954
,2.200954
,2.193318
,2.200954
,2.200954
,2.188228
,2.195864
,2.200954
,2.200954
,2.195864
,2.190773
,2.195864
,2.185683
,2.190773
,2.193318
,2.193318
,2.195864
,2.195864
,2.198409
,2.195864
,2.198409
,2.195864
,2.195864
,2.200954
,2.190773
,2.198409
,2.193318
,2.195864
,2.193318
,2.193318
,2.195864
,2.195864
,2.195864
,2.200954
,2.190773
,2.190773
,2.200954
,2.190773
,2.200954
,2.190773
,2.198409
,2.190773
,2.200954
,2.200954
,2.198409
,2.195864
,2.193318
,2.193318
,2.195864
,2.198409
,2.190773
,2.190773
,2.200954
,2.200954
,2.200954
,2.188228
,2.193318
,2.200954
,2.193318
,2.188228
,2.193318
,2.195864
,2.200954
,2.200954
,2.198409
,2.200954
,2.198409
,2.200954
,2.195864
,2.193318
,2.190773
,2.198409
,2.200954
,2.193318
,2.195864
,2.190773
,2.193318
,2.200954
,2.195864
,2.198409
,2.198409
,2.200954
,2.200954
,2.190773
,2.190773
,2.188228
,2.195864
,2.193318
,2.203499
,2.195864
,2.198409
,2.193318
,2.200954
,2.190773
,2.188228
,2.190773
,2.203499
,2.200954
,2.193318
,2.190773
,2.195864
,2.195864
,2.195864
,2.200954
,2.193318
,2.198409
,2.198409
,2.193318
,2.190773
,2.190773
,2.190773
,2.193318
,2.198409
,2.200954
,2.200954
,2.190773
,2.190773
,2.200954
,2.193318
,2.200954
,2.193318
,2.188228
,2.190773
,2.195864
,2.193318
,2.200954
,2.198409
,2.193318
,2.193318
,2.195864
,2.193318
,2.190773
,2.188228
,2.198409
,2.200954
,2.198409
,2.200954
,2.200954
,2.190773
,2.190773
,2.200954
,2.190773
,2.193318
,2.193318
,2.188228
,2.195864
,2.195864
,2.193318
,2.195864
,2.195864
,2.195864
,2.200954
,2.193318
,2.190773
,2.200954
,2.195864
,2.198409
,2.198409
,2.195864
,2.190773
,2.193318
,2.193318
,2.195864
,2.200954
,2.190773
,2.188228
,2.200954
,2.193318
,2.195864
,2.188228
,2.198409
,2.190773
,2.190773
,2.200954
,2.188228
,2.193318
,2.193318
,2.195864
,2.195864
,2.195864
,2.193318
,2.200954
,2.193318
,2.200954
,2.198409
,2.198409
,2.198409
,2.195864
,2.190773
,2.198409
,2.190773
,2.198409
,2.190773
,2.203499
,2.200954
,2.193318
,2.200954
,2.195864
,2.190773
,2.200954
,2.188228
,2.200954
,2.190773
,2.198409
,2.198409
,2.190773
,2.193318
,2.198409
,2.195864
,2.193318
,2.193318
,2.188228
,2.198409
,2.193318
,2.200954
,2.193318
,2.190773
,2.198409
,2.190773
,2.195864
,2.198409
,2.193318
,2.193318
,2.198409
,2.188228
,2.200954
,2.200954
,2.190773
,2.195864
,2.200954
,2.190773
,2.200954
,2.190773
,2.193318
,2.190773
,2.185683
,2.195864
,2.193318
,2.200954
,2.193318
,2.198409
,2.190773
,2.188228
,2.193318
,2.200954
,2.195864
,2.203499
,2.190773
,2.193318
,2.195864
,2.185683
,2.195864
,2.190773
,2.193318
,2.190773
,2.198409
,2.198409
,2.193318
,2.193318
,2.188228
,2.190773
,2.200954
,2.203499
,2.198409
,2.193318
,2.193318
,2.195864
,2.193318
,2.190773
,2.198409
,2.195864
,2.193318
,2.190773
,2.203499
,2.195864
,2.203499
,2.198409
,2.190773
,2.195864
,2.190773
,2.195864
,2.198409
,2.190773
,2.200954
,2.190773
,2.203499
,2.190773
,2.203499
,2.195864
,2.190773
,2.195864
,2.200954
,2.190773
,2.198409
,2.193318
,2.190773
,2.200954
,2.190773
,2.200954
,2.200954
,2.193318
,2.193318
,2.193318
,2.200954
,2.193318
,2.195864
,2.190773
,2.193318
,2.190773
,2.198409
,2.190773
,2.200954
,2.190773
,2.193318
,2.195864
,2.198409
,2.195864
,2.195864
,2.195864
,2.195864
,2.188228
,2.193318
,2.193318
,2.190773
,2.190773
,2.188228
,2.198409
,2.193318
,2.200954
,2.200954
,2.195864
,2.190773
,2.193318
,2.190773
,2.195864
,2.193318
,2.200954
,2.195864
,2.200954
,2.195864
,2.195864
,2.190773
,2.195864
,2.198409
,2.195864
,2.200954
,2.195864
,2.200954
,2.188228
,2.193318
,2.188228
,2.190773
,2.200954
,2.193318
,2.190773
,2.198409
,2.200954
,2.198409
,2.200954
,2.198409
,2.193318
,2.198409
,2.188228
,2.195864
,2.203499
,2.195864
,2.193318
,2.193318
,2.190773
,2.195864
,2.190773
,2.200954
,2.188228
,2.203499
,2.193318
,2.188228
,2.198409
,2.200954
,2.198409
,2.198409
,2.190773
,2.190773
,2.190773
,2.193318
,2.193318
,2.198409
,2.198409
,2.188228
,2.198409
,2.188228
,2.200954
,2.193318
,2.188228
,2.200954
,2.203499
,2.200954
,2.185683
,2.193318
,2.193318
,2.198409
,2.193318
,2.198409
,2.190773
,2.190773
,2.200954
,2.188228
,2.190773
,2.188228
,2.200954
,2.203499
,2.195864
,2.195864
,2.198409
,2.195864
,2.193318
,2.200954
,2.200954
,2.198409
,2.190773
,2.193318
,2.198409
,2.203499
,2.193318
,2.193318
,2.193318
,2.195864
,2.195864
,2.195864
,2.190773
,2.200954
,2.195864
,2.190773
,2.195864
,2.193318
,2.195864
,2.198409
,2.190773
,2.200954
,2.185683
,2.203499
,2.193318
,2.195864
,2.190773
,2.195864
,2.195864
,2.193318
,2.190773
,2.195864
,2.198409
,2.200954
,2.188228
,2.193318
,2.198409
,2.190773
,2.193318
,2.203499
,2.190773
,2.190773
,2.193318
,2.190773
,2.195864
,2.188228
,2.200954
,2.193318
,2.200954
,2.195864
,2.195864
,2.190773
,2.188228
,2.195864
,2.198409
,2.190773
,2.185683
,2.200954
,2.200954
,2.193318
,2.193318
,2.188228
,2.193318
,2.198409
,2.193318
,2.190773
,2.193318
,2.190773
,2.193318
,2.200954
,2.185683
,2.190773
,2.193318
,2.188228
,2.193318
,2.203499
,2.190773
,2.193318
,2.188228
,2.200954
,2.195864
,2.195864
,2.190773
,2.195864
,2.200954
,2.193318
,2.200954
,2.193318
,2.195864
,2.193318
,2.193318
,2.190773
,2.200954
,2.195864
,2.190773
,2.203499
,2.195864
,2.195864
,2.198409
,2.195864
,2.193318
,2.195864
,2.190773
,2.188228
,2.195864
,2.198409
,2.200954
,2.188228
,2.188228
,2.193318
,2.188228
,2.198409
,2.190773
,2.188228
,2.200954
,2.190773
,2.193318
,2.193318
,2.193318
,2.193318
,2.206044
,2.190773
,2.200954
,2.188228
,2.190773
,2.198409
,2.190773
,2.193318
,2.193318
,2.193318
,2.200954
,2.195864
,2.193318
,2.188228
,2.193318
,2.190773
,2.198409
,2.193318
,2.198409
,2.190773
,2.198409
,2.193318
,2.190773
,2.198409
,2.200954
,2.193318
,2.200954
,2.190773
,2.190773
,2.198409
,2.198409
,2.193318
,2.190773
,2.203499
,2.193318
,2.200954
,2.190773
,2.200954
,2.200954
,2.195864
,2.190773
,2.193318
,2.200954
,2.195864
,2.190773
,2.195864
,2.195864
,2.198409
,2.185683
,2.200954
,2.198409
,2.190773
,2.195864
,2.188228
,2.195864
,2.190773
,2.190773
,2.193318
,2.190773
,2.193318
,2.198409
,2.193318
,2.190773
,2.190773
,2.195864
,2.193318
,2.195864
,2.190773
,2.185683
,2.193318
,2.193318
,2.188228
,2.190773
,2.190773
,2.195864
,2.190773
,2.200954
,2.193318
,2.193318
,2.195864
,2.190773
,2.195864
,2.200954
,2.190773
,2.190773
,2.193318
,2.193318
,2.195864
,2.193318
,2.200954
,2.195864
,2.198409
,2.190773
,2.198409
,2.200954
,2.188228
,2.195864
,2.198409
,2.190773
,2.195864
,2.195864
,2.195864
,2.200954
,2.188228
,2.200954
,2.198409
,2.200954
,2.200954
,2.195864
,2.193318
,2.195864
,2.190773
,2.198409
,2.190773
,2.195864
,2.195864
,2.200954
,2.195864
,2.193318
,2.190773
,2.200954
,2.200954
,2.193318
,2.190773
,2.185683
,2.193318
,2.200954
,2.200954
,2.200954
,2.195864
,2.190773
,2.190773
,2.195864
,2.188228
,2.190773
,2.198409
,2.195864
,2.193318
,2.203499
,2.195864
,2.203499
,2.193318
,2.188228
,2.190773
,2.198409
,2.195864
,2.200954
,2.198409
,2.198409
,2.200954
,2.195864
,2.200954
,2.193318
,2.198409
,2.198409
,2.190773
,2.208589
,2.198409
,2.195864
,2.195864
,2.200954
,2.190773
,2.195864
,2.190773
,2.203499
,2.188228
,2.198409
,2.200954
,2.195864
,2.193318
,2.195864
,2.198409
,2.203499
,2.200954
,2.190773
,2.195864
,2.195864
,2.198409
,2.200954
,2.195864
,2.193318
,2.190773
,2.188228
,2.200954
,2.193318
,2.188228
,2.200954
,2.198409
,2.193318
,2.195864
,2.195864
,2.195864
,2.188228
,2.200954
,2.190773
,2.200954
,2.195864
,2.188228
,2.193318
,2.190773
,2.193318
,2.198409
,2.200954
,2.195864
,2.190773
,2.193318
,2.198409
,2.203499
,2.195864
,2.195864
,2.190773
,2.193318
,2.200954
,2.190773
,2.195864
,2.190773
,2.198409
,2.193318
,2.203499
,2.188228
,2.195864
,2.193318
,2.200954
,2.200954
,2.195864
,2.200954
,2.193318
,2.190773
,2.198409
,2.193318
,2.195864
,2.200954
,2.190773
,2.190773
,2.203499
,2.195864
,2.203499
,2.198409
,2.200954
,2.190773
,2.198409
,2.200954
,2.198409
,2.200954
,2.198409
,2.190773
,2.200954
,2.195864
,2.198409
,2.200954
,2.198409
,2.193318
,2.200954
,2.193318
,2.190773
,2.195864
,2.200954
,2.203499
,2.190773
,2.195864
,2.198409
,2.200954
,2.195864
,2.200954
,2.190773
,2.203499
,2.200954
,2.198409
,2.193318
,2.195864
,2.195864
,2.195864
,2.190773
,2.195864
,2.195864
,2.195864
,2.193318
,2.198409
,2.206044
,2.195864
,2.190773
,2.198409
,2.198409
,2.195864
,2.200954
,2.190773
,2.200954
,2.198409
,2.190773
,2.190773
,2.198409
,2.200954
,2.190773
,2.200954
,2.206044
,2.190773
,2.195864
,2.200954
,2.188228
,2.203499
,2.195864
,2.193318
,2.190773
,2.193318
,2.195864
,2.198409
,2.200954
,2.193318
,2.188228
,2.188228
,2.193318
,2.200954
,2.200954
,2.206044
,2.195864
,2.203499
,2.193318
,2.200954
,2.195864
,2.190773
,2.190773
,2.195864
,2.200954
,2.195864
,2.195864
,2.198409
,2.193318
,2.203499
,2.198409
,2.188228
,2.198409
,2.206044
,2.195864
,2.190773
,2.193318
,2.195864
,2.198409
,2.195864
,2.190773
,2.198409
,2.198409
,2.198409
,2.195864
,2.200954
,2.193318
,2.195864
,2.198409
,2.190773
,2.200954
,2.200954
,2.195864
,2.190773
,2.198409
,2.198409
,2.193318
,2.195864
,2.195864
,2.203499
,2.193318
,2.198409
,2.190773
,2.195864
,2.200954
,2.198409
,2.188228
,2.193318
,2.190773
,2.200954
,2.200954
,2.206044
,2.193318
,2.200954
,2.195864
,2.193318
,2.198409
,2.195864
,2.203499
,2.190773
,2.188228
,2.195864
,2.198409
,2.188228
,2.188228
,2.193318
,2.198409
,2.203499
,2.203499
,2.195864
,2.193318
,2.190773
,2.193318
,2.198409
,2.203499
,2.190773
,2.193318
,2.200954
,2.190773
,2.188228
,2.193318
,2.193318
,2.198409
,2.200954
,2.190773
,2.200954
,2.190773
,2.190773
,2.200954
,2.193318
,2.193318
,2.193318
,2.200954
,2.193318
,2.190773
,2.193318
,2.200954
,2.190773
,2.188228
,2.193318
,2.195864
,2.206044
,2.200954
,2.198409
,2.195864
,2.198409
,2.198409
,2.193318
,2.198409
,2.206044
,2.195864
,2.198409
,2.195864
,2.200954
,2.195864
,2.198409
,2.195864
,2.195864
,2.190773
,2.198409
,2.203499
,2.198409
,2.190773
,2.200954
,2.195864
,2.195864
,2.198409
,2.200954
,2.190773
,2.200954
,2.190773
,2.200954
,2.193318
,2.193318
,2.190773
,2.203499
,2.198409
,2.200954
,2.195864
,2.200954
,2.195864
,2.195864
,2.198409
,2.195864
,2.198409
,2.200954
,2.193318
,2.190773
,2.203499
,2.206044
,2.198409
,2.193318
,2.203499
,2.190773
,2.190773
,2.200954
,2.193318
,2.193318
,2.193318
,2.193318
,2.195864
,2.200954
,2.198409
,2.188228
,2.190773
,2.195864
,2.198409
,2.193318
,2.206044
,2.200954
,2.190773
,2.188228
,2.195864
,2.190773
,2.190773
,2.190773
,2.195864
,2.203499
,2.190773
,2.190773
,2.200954
,2.200954
,2.200954
,2.198409
,2.190773
,2.198409
,2.198409
,2.195864
,2.200954
,2.195864
,2.190773
,2.188228
,2.193318
,2.190773
,2.195864
,2.200954
,2.200954
,2.193318
,2.193318
,2.203499
,2.203499
,2.200954
,2.188228
,2.193318
,2.200954
,2.193318
,2.198409
,2.190773
,2.195864
,2.198409
,2.198409
,2.193318
,2.198409
,2.203499
,2.195864
,2.195864
,2.206044
,2.193318
,2.198409
,2.195864
,2.195864
,2.195864
,2.198409
,2.193318
,2.190773
,2.190773
,2.198409
,2.198409
,2.206044
,2.195864
,2.198409
,2.195864
,2.188228
,2.200954
,2.195864
,2.195864
,2.198409
,2.190773
,2.195864
,2.195864
,2.200954
,2.193318
,2.195864
,2.195864
,2.195864
,2.198409
,2.206044
,2.193318
,2.200954
,2.198409
,2.206044
,2.190773
,2.200954
,2.193318
,2.198409
,2.195864
,2.206044
,2.190773
,2.200954
,2.190773
,2.195864
,2.198409
,2.193318
,2.203499
,2.195864
,2.198409
,2.195864
,2.203499
,2.195864
,2.198409
,2.195864
,2.190773
,2.190773
,2.195864
,2.195864
,2.203499
,2.200954
,2.193318
,2.200954
,2.190773
,2.195864
,2.190773
,2.198409
,2.195864
,2.203499
,2.195864
,2.200954
,2.200954
,2.190773
,2.193318
,2.198409
,2.193318
,2.195864
,2.193318
,2.195864
,2.200954
,2.200954
,2.200954
,2.200954
,2.203499
,2.195864
,2.195864
,2.195864
,2.190773
,2.198409
,2.193318
,2.190773
,2.200954
,2.193318
,2.195864
,2.188228
,2.193318
,2.195864
,2.198409
,2.198409
,2.193318
,2.195864
,2.200954
,2.190773
,2.200954
,2.188228
,2.200954
,2.200954
,2.195864
,2.190773
,2.193318
,2.200954
,2.193318
,2.198409
,2.195864
,2.198409
,2.198409
,2.195864
,2.198409
,2.200954
,2.188228
,2.195864
,2.198409
,2.195864
,2.203499
,2.200954
,2.188228
,2.190773
,2.195864
,2.195864
,2.198409
,2.200954
,2.190773
,2.193318
,2.193318
,2.190773
,2.198409
,2.200954
,2.200954
,2.195864
,2.195864
,2.190773
,2.200954
,2.190773
,2.190773
,2.190773
,2.193318
,2.200954
,2.193318
,2.193318
,2.203499
,2.188228
,2.190773
,2.200954
,2.200954
,2.188228
,2.190773
,2.200954
,2.198409
,2.190773
,2.190773
,2.195864
,2.200954
,2.198409
,2.195864
,2.195864
,2.188228
,2.198409
,2.188228
,2.185683
,2.193318
,2.200954
,2.193318
,2.195864
,2.200954
,2.193318
,2.190773
,2.190773
,2.195864
,2.195864
,2.195864
,2.195864
,2.193318
,2.193318
,2.190773
,2.193318
,2.198409
,2.193318
,2.190773
,2.198409
,2.195864
,2.195864
,2.198409
,2.195864
,2.198409
,2.195864
,2.198409
,2.195864
,2.195864
,2.200954
,2.195864
,2.198409
,2.193318
,2.193318
,2.190773
,2.200954
,2.195864
,2.195864
,2.193318
,2.198409
,2.195864
,2.200954
,2.198409
,2.190773
,2.195864
,2.195864
,2.190773
,2.203499
,2.193318
,2.188228
,2.203499
,2.200954
,2.190773
,2.195864
,2.198409
,2.200954
,2.190773
,2.190773
,2.193318
,2.193318
,2.195864
,2.198409
,2.200954
,2.190773
,2.193318
,2.203499
,2.190773
,2.188228
,2.190773
,2.190773
,2.193318
,2.190773
,2.195864
,2.188228
,2.200954
,2.200954
,2.200954
,2.195864
,2.193318
,2.200954
,2.190773
,2.195864
,2.200954
,2.193318
,2.203499
,2.195864
,2.188228
,2.200954
,2.190773
,2.193318
,2.190773
,2.200954
,2.193318
,2.195864
,2.190773
,2.190773
,2.200954
,2.190773
,2.198409
,2.190773
,2.200954
,2.188228
,2.198409
,2.198409
,2.190773
,2.190773
,2.198409
,2.200954
,2.195864
,2.190773
,2.195864
,2.190773
,2.195864
,2.193318
,2.190773
,2.193318
,2.200954
,2.200954
,2.195864
,2.198409
,2.200954
,2.203499
,2.190773
,2.198409
,2.195864
,2.190773
,2.193318
,2.195864
,2.198409
,2.195864
,2.198409
,2.206044
,2.190773
,2.193318
,2.188228
,2.200954
,2.193318
,2.190773
,2.190773
,2.200954
,2.188228
,2.188228
,2.190773
,2.200954
,2.190773
,2.190773
,2.190773
,2.198409
,2.198409
,2.198409
,2.200954
,2.195864
,2.193318
,2.200954
,2.190773
,2.193318
,2.200954
,2.190773
,2.200954
,2.195864
,2.200954
,2.200954
,2.188228
,2.193318
,2.200954
,2.195864
,2.195864
,2.198409
,2.198409
,2.193318
,2.190773
,2.200954
,2.200954
,2.190773
,2.193318
,2.198409
,2.190773
,2.198409
,2.195864
,2.188228
,2.200954
,2.198409
,2.188228
,2.190773
,2.190773
,2.203499
,2.200954
,2.195864
,2.190773
,2.198409
,2.195864
,2.193318
,2.200954
,2.193318
,2.198409
,2.203499
,2.200954
,2.193318
,2.193318
,2.193318
,2.190773
,2.195864
,2.195864
,2.200954
,2.195864
,2.193318
,2.195864
,2.195864
,2.195864
,2.195864
,2.200954
,2.198409
,2.193318
,2.198409
,2.198409
,2.188228
,2.200954
,2.195864
,2.193318
,2.198409
,2.190773
,2.200954
,2.190773
,2.193318
,2.190773
,2.190773
,2.193318
,2.188228
,2.200954
,2.193318
,2.193318
,2.190773
,2.193318
,2.198409
,2.200954
,2.198409
,2.198409
,2.195864
,2.195864
,2.200954
,2.190773
,2.198409
,2.193318
,2.193318
,2.195864
,2.188228
,2.198409
,2.195864
,2.200954
,2.200954
,2.195864
,2.188228
,2.190773
,2.193318
,2.200954
,2.193318
,2.193318
,2.195864
,2.195864
,2.188228
,2.200954
,2.190773
,2.193318
,2.200954
,2.193318
,2.190773
,2.198409
,2.198409
,2.193318
,2.195864
,2.190773
,2.200954
,2.190773
,2.190773
,2.198409
,2.193318
,2.203499
,2.206044
,2.193318
,2.195864
,2.195864
,2.198409
,2.195864
,2.200954
,2.195864
,2.206044
,2.198409
,2.198409
,2.195864
,2.188228
,2.203499
,2.195864
,2.190773
,2.193318
,2.198409
,2.190773
,2.198409
,2.188228
,2.193318
,2.200954
,2.193318
,2.193318
,2.193318
,2.190773
,2.188228
,2.195864
,2.195864
,2.195864
,2.188228
,2.190773
,2.195864
,2.200954
,2.200954
,2.203499
,2.188228
,2.195864
,2.193318
,2.188228
,2.195864
,2.200954
,2.195864
,2.193318
,2.195864
,2.190773
,2.190773
,2.193318
,2.195864
,2.195864
,2.190773
,2.195864
,2.195864
,2.200954
,2.193318
,2.206044
,2.190773
,2.195864
,2.193318
,2.190773
,2.200954
,2.195864
,2.200954
,2.200954
,2.193318
,2.190773
,2.200954
,2.190773
,2.190773
,2.195864
,2.190773
,2.195864
,2.195864
,2.193318
,2.195864
,2.200954
,2.190773
,2.195864
,2.198409
,2.190773
,2.203499
,2.198409
,2.200954
,2.195864
,2.203499
,2.195864
,2.190773
,2.185683
,2.198409
,2.195864
,2.198409
,2.193318
,2.193318
,2.200954
,2.195864
,2.200954
,2.195864
,2.200954
,2.188228
,2.200954
,2.190773
,2.193318
,2.193318
,2.198409
,2.193318
,2.200954
,2.190773
,2.193318
,2.193318
,2.195864
,2.195864
,2.195864
,2.200954
,2.193318
,2.190773
,2.198409
,2.195864
,2.190773
,2.190773
,2.195864
,2.188228
,2.200954
,2.190773
,2.198409
,2.195864
,2.200954
,2.193318
,2.190773
,2.200954
,2.195864
,2.198409
,2.190773
,2.198409
,2.203499
,2.190773
,2.195864
,2.200954
,2.200954
,2.193318
,2.198409
,2.190773
,2.200954
,2.193318
,2.203499
,2.188228
,2.195864
,2.198409
,2.190773
,2.200954
,2.203499
,2.193318
,2.198409
,2.190773
,2.198409
,2.190773
,2.200954
,2.195864
,2.195864
,2.195864
,2.203499
,2.195864
,2.195864
,2.195864
,2.195864
,2.195864
,2.198409
,2.200954
,2.200954
,2.188228
,2.190773
,2.193318
,2.195864
,2.200954
,2.200954
,2.185683
,2.195864
,2.193318
,2.195864
,2.190773
,2.195864
,2.193318
,2.198409
,2.190773
,2.203499
,2.193318
,2.193318
,2.188228
,2.193318
,2.200954
,2.190773
,2.193318
,2.200954
,2.190773
,2.200954
,2.195864
,2.195864
,2.195864
,2.198409
,2.188228
,2.203499
,2.188228
,2.195864
,2.188228
,2.200954
,2.188228
,2.195864
,2.193318
,2.193318
,2.195864
,2.190773
,2.198409
,2.195864
,2.193318
,2.198409
,2.198409
,2.193318
,2.200954
,2.190773
,2.195864
,2.200954
,2.190773
,2.190773
,2.190773
,2.200954
,2.188228
,2.195864
,2.193318
,2.190773
,2.203499
,2.190773
,2.193318
,2.193318
,2.190773
,2.198409
,2.195864
,2.190773
,2.200954
,2.193318
,2.190773
,2.195864
,2.200954
,2.193318
,2.190773
,2.200954
,2.188228
,2.198409
,2.195864
,2.195864
,2.193318
,2.195864
,2.195864
,2.195864
,2.193318
,2.200954
,2.188228
,2.198409
,2.188228
,2.193318
,2.195864
,2.190773
,2.195864
,2.185683
,2.193318
,2.198409
,2.195864
,2.195864
,2.198409
,2.193318
,2.200954
,2.190773
,2.198409
,2.190773
,2.195864
,2.188228
,2.193318
,2.200954
,2.193318
,2.195864
,2.193318
,2.198409
,2.203499
,2.190773
,2.198409
,2.190773
,2.195864
,2.190773
,2.195864
,2.198409
,2.195864
,2.193318
,2.198409
,2.190773
,2.190773
,2.195864
,2.195864
,2.193318
,2.193318
,2.193318
,2.193318
,2.190773
,2.193318
,2.203499
,2.190773
,2.193318
,2.190773
,2.200954
,2.190773
,2.200954
,2.190773
,2.195864
,2.193318
,2.195864
,2.193318
,2.193318
,2.203499
,2.188228
,2.206044
,2.195864
,2.200954
,2.203499
,2.198409
,2.190773
,2.198409
,2.198409
,2.200954
,2.198409
,2.203499
,2.188228
,2.195864
,2.190773
,2.193318
,2.200954
,2.193318
,2.206044
